19,225 Round Brick - 22 LR 36 Grain HP Remington High Velocity Golden Bullet Loose Pack Ammo - 1622ESKU: 1622E - BoxAvailable Stock: 50 $16.95 Each 10+ @ $15.95 Each (price per round $0.08),50,16.95,225,36, 1622E - Box,2024-08-31 19:46:36.359346,0.07533333333333334
20,2250 Round Case - 22 LR 36 Grain HP Remington High Velocity Golden Bullet Loose Pack Ammo - 1622ESKU: 1622E - CaseAvailable Stock: 4 $159.50 Each (price per round $0.07),4,159.5,2250,36, 1622E - Case,2024-08-31 19:46:36.359346,0.07088888888888889
21,222 Round Box - 22LR 40 Grain Winchester Super X Power Point Ammo - X22LRPPBSKU: X22LRPPB - BoxAvailable Stock: 198 $18.95 Each 10+ @ $17.95 Each (price per round $0.09),198,18.95,222,40, X22LRPPB - Box,2024-08-31 19:46:36.359346,0.08536036036036036
22,2220 Round Case - 22LR 40 Grain Winchester Super X Power Point Ammo - X22LRPPBSKU: X22LRPPB - CaseAvailable Stock: 4 $179.50 Each (price per round $0.08),4,179.5,2220,40, X22LRPPB - Case,2024-08-31 19:46:36.359346,0.08085585585585586
23,500 Round Brick - 22 LR CCI Low Noise Quiet Ammo - 960 - READ DESCRIPTIONSKU: 0960Available Stock: 67 $39.95 Each 10+ @ $38.95 Each (price per round $0.08),67,39.95,500,, 0960,2024-08-31 19:46:36.359346,0.0799
24,5000 Round Case - 22 LR CCI Low Noise Quiet Ammo - 960 - READ DESCRIPTIONSKU: 0960-caseAvailable Stock: 10 $389.50 Each FREE SHIPPING (price per round $0.08),10,389.5,5000,, 0960-case,2024-08-31 19:46:36.359346,0.0779
25,500 Round Brick - 22 LR CCI Standard Velocity Ammo with 40 Grain Lead Bullet - 0035SKU: CCI0035Available Stock: 44 $38.95 Each 10+ @ $37.95 Each (price per round $0.08),44,38.95,500,40, CCI0035,2024-08-31 19:46:36.359346,0.07790000000000001
26,5000 Round Case - 22 LR CCI Standard Velocity 40 Grain Lead Bullet Ammo - 0035SKU: CCI0035-5000Available Stock: 7 $379.50 Each FREE SHIPPING (price per round $0.08),7,379.5,5000,40, CCI0035-5000,2024-08-31 19:46:36.359346,0.0759
27,1500 Round Can - 22 LR CCI 40 Grain Lead Bullet Standard Velocity Ammo - 0035 - Packed in M19A1 CanisterSKU: CCI0035-1500ACAvailable Stock: 5 $129.95 Each 3+ @ $123.95 Each (price per round $0.09),5,129.95,1500,40, CCI0035-1500AC,2024-08-31 19:46:36.359346,0.08663333333333333
28,3000 Round Can - 22 LR CCI Standard Velocity 40 Grain Lead Bullet Ammo 0035SKU: CCI-35-3000ACAvailable Stock: 10 $243.70 Each FREE SHIPPING (price per round $0.08),10,243.7,3000,40, CCI-35-3000AC,2024-08-31 19:46:36.359346,0.08123333333333332
29,100 Round Box - 22 LR 40 Grain Lead Round Nose CCI Standard Velocity Plastic Pack Ammo - 0032SKU: CCI0032Available Stock: 99 $10.95 Each 10+ @ $8.99 Each (price per round $0.11),99,10.95,100,40, CCI0032,2024-08-31 19:46:36.359346,0.10949999999999999
30,5000 Round Case - 22 LR 40 Grain Lead Round Nose CCI Standard Velocity Plastic Pack Ammo - 0032SKU: 0032 - CaseAvailable Stock: 3 $449.50 Each FREE SHIPPING (price per round $0.09),3,449.5,5000,40, 0032 - Case,2024-08-31 19:46:36.359346,0.0899
