49,500 Round Case - 9mm Luger 115 Grain FMJ Winchester Ready - RED9SKU: RED9 - CaseAvailable Stock: 5 $149.50 Each 2+ @ $144.90 Each (price per round $0.30),5,149.5,500,115, RED9 - Case,2024-08-31 19:46:25.911421,0.299
50,100 Round Box - 9mm Luger 115 Grain Flat Nose FMJ Ball Winchester M1152 Active Duty Ammo - WIN9MHSC SKU: WIN9MHSC - BoxAvailable Stock: 17 $43.95 Each 5+ @ $41.95 Each (price per round $0.44),17,43.95,100,115, WIN9MHSC - Box,2024-08-31 19:46:25.911421,0.4395
51,500 Round Case - 9mm Luger 115 Grain Flat Nose FMJ Ball Winchester M1152 Active Duty Ammo - WIN9MHSC SKU: WIN9MHSC - caseAvailable Stock: 10 $209.75 Each FREE SHIPPING (price per round $0.42),10,209.75,500,115, WIN9MHSC - case,2024-08-31 19:46:25.911421,0.4195
52,50 Round Box - 9mm Luger 147 Grain FMJ Encapsulated Subsonic Winchester Ammo - ZX9MMSU2SKU: X9MMSU2 - Box Available Stock: 105 $14.95 Each 10+ @ $13.95 Each (price per round $0.30),105,14.95,50,147, X9MMSU2 - Box ,2024-08-31 19:46:25.911421,0.299
53,500 Round Case - 9mm Luger 147 Grain FMJ Encapsulated Subsonic Winchester Ammo - ZX9MMSU2CSKU: X9MMSU2C - CaseAvailable Stock: 12 $139.50 Each (price per round $0.28),12,139.5,500,147, X9MMSU2C - Case,2024-08-31 19:46:25.911421,0.279
54,1000 Round Can - 9mm Luger 147 Grain FMJ Encapsulated Subsonic Winchester Ammo - ZX9MMSU2C - Packed in M2A1 CanisterSKU: ZX9MMSU2C-1000ACAvailable Stock: 6 $289.00 Each FREE SHIPPING (price per round $0.29),6,289.0,1000,147, ZX9MMSU2C-1000AC,2024-08-31 19:46:25.911421,0.289
55,50 Round Box - 9mm Luger 147 Grain FMJ TCMC Winchester Ammo - USA9MM1SKU: USA9MM1 - BoxAvailable Stock: 76 $16.95 Each 20+ @ $14.95 Each (price per round $0.34),76,16.95,50,147, USA9MM1 - Box,2024-08-31 19:46:25.911421,0.33899999999999997
56,500 Round Case - 9mm Luger 147 Grain FMJ TCMC Winchester Ammo - USA9MM1SKU: USA9MM1 - CaseAvailable Stock: 5 $159.50 Each 2+ @ $149.50 Each (price per round $0.32),5,159.5,500,147, USA9MM1 - Case,2024-08-31 19:46:25.911421,0.319
57,1000 Rounds - 9mm Luger 147 Grain FMJ TCMC Winchester Ammo - USA9MM1SKU: USA9MM1 - 2 CasesAvailable Stock: 7 $299.00 Each FREE SHIPPING (price per round $0.30),7,299.0,,147, USA9MM1 - 2 Cases,2024-08-31 19:46:25.911421,
58,300 Round Battle Pack - 9mm Luger 115 Grain FMJ PMC Ammo 9ABPSKU: PMC-9ABPAvailable Stock: 7 $94.95 Each 3+ @ $89.70 Each (price per round $0.32),7,94.95,300,115, PMC-9ABP,2024-08-31 19:46:25.911421,0.3165
