0,1000 Round Case - 5.56mm M193 55 Grain FMJ BT Prvi Partizan Military Surplus Ammo From 2015SKU: APPU556 - CaseAvailable Stock: 12 $449.50 Each FREE SHIPPING 10+ @ $429.50 Each (price per round $0.45),12,449.5,1000,55, APPU556 - Case,2024-08-31 19:46:33.062763,0.4495
1,1000 Round Case - 5.56mm 55 Grain FMJ Ammo Loose - Made by Lake City for Winchester - SP21114 - WM1931000SKU: WM1931000 - CaseAvailable Stock: 12 $459.95 Each FREE SHIPPING 2+ @ $449.95 Each (price per round $0.46),12,459.95,1000,55, WM1931000 - Case,2024-08-31 19:46:33.062763,0.45994999999999997
2,20 Round Box - 5.56mm 55 Grain M193 FMJ Winchester Ammo - WM193KSKU: WM193K - BoxAvailable Stock: 173 $11.95 Each 100+ @ $9.19 Each (price per round $0.60),173,11.95,20,55, WM193K - Box,2024-08-31 19:46:33.062763,0.5974999999999999
3,1000 Round Case - 5.56mm 55 Grain M193 FMJ Winchester Lake City Ammo - WM193KSKU: WM193K - CaseAvailable Stock: 15 $469.50 Each FREE SHIPPING 10+ @ $449.50 Each (price per round $0.47),15,469.5,1000,55, WM193K - Case,2024-08-31 19:46:33.062763,0.4695
4,500 Round Flat Can - 5.56mm 55 Grain M193 FMJ Winchester Lake City Ammo - WM193K - Packed in Metal CanisterSKU: WM193K-500FACAvailable Stock: 5 $259.95 Each FREE SHIPPING 2+ @ $244.95 Each (price per round $0.52),5,259.95,500,55, WM193K-500FAC,2024-08-31 19:46:33.062763,0.5199
5,1000 Round Crate Canister - 5.56mm 55 Grain M193 FMJ Winchester Lake City Ammo - WM193KSKU: WM193K-MC-1000Available Stock: 9 $489.50 Each FREE SHIPPING 10+ @ $469.50 Each (price per round $0.49),9,489.5,1000,55, WM193K-MC-1000,2024-08-31 19:46:33.062763,0.4895
6,20 Round Box - 5.56 PMC X-TAC M855 62 Grain Green TIP FMJ LAP Ammo - 556K SKU: PMCm855-1 boxAvailable Stock: 239 $12.95 Each 50+ @ $9.99 Each (price per round $0.65),239,12.95,20,62, PMCm855-1 box,2024-08-31 19:46:33.062763,0.6475
7,1000 Round Case - 5.56 PMC X-TAC M855 62 Grain Green Tip FMJ LAP Ammo - 556KSKU: PMCm855-1 caseAvailable Stock: 7 $499.50 Each FREE SHIPPING (price per round $0.50),7,499.5,1000,62, PMCm855-1 case,2024-08-31 19:46:33.062763,0.4995
8,20 Round Box - 223 Rem PMC Bronze 55 Grain FMJ Ammo - 223ASKU: PMC223-20Available Stock: 191 $11.95 Each 50+ @ $8.99 Each (price per round $0.60),191,11.95,20,55, PMC223-20,2024-08-31 19:46:33.062763,0.5974999999999999
9,1000 Round Case - 223 Rem PMC 55 Grain FMJ-BT Brass Case Ammo - 223ASKU: 223A-PMC-1000Available Stock: 20 $449.50 Each FREE SHIPPING (price per round $0.45),20,449.5,1000,55, 223A-PMC-1000,2024-08-31 19:46:33.062763,0.4495
10,240 Round Can - 223 Rem PMC 55 Grain FMJ-BT Brass Case Ammo - 223A - Packed in Mini Ammo CanisterSKU: PMC-223A-240MACAvailable Stock: 10 $163.50 Each (price per round $0.68),10,163.5,240,55, PMC-223A-240MAC,2024-08-31 19:46:33.062763,0.68125
11,500 Round Can - 223 Rem PMC 55 Grain FMJ-BT Brass Case Ammo - 223A - Packed in M19A1 Ammo CanisterSKU: PMC223A - 500ACAvailable Stock: 5 $239.75 Each FREE SHIPPING 2+ @ $234.75 Each (price per round $0.48),5,239.75,500,55, PMC223A - 500AC,2024-08-31 19:46:33.062763,0.4795
12,1000 Round Metal Crate Canister - 223 Rem PMC 55 Grain FMJ-BT Brass Case Ammo - 223ASKU: PMC-223A-MC-1000Available Stock: 5 $469.50 Each FREE SHIPPING (price per round $0.47),5,469.5,1000,55, PMC-223A-MC-1000,2024-08-31 19:46:33.062763,0.4695
13,200 Round Battle Pack - 223 Rem PMC 55 Grain FMJ Ammo - 223ABP SKU: 223ABPAvailable Stock: 31 $109.95 Each 5+ @ $95.90 Each (price per round $0.55),31,109.95,200,55, 223ABP,2024-08-31 19:46:33.062763,0.54975
14,1000 Round Case in Battle Packs - 223 Rem PMC 55 Grain FMJ Ammo - 223ABPSKU: 223ABP-caseAvailable Stock: 8 $479.50 Each FREE SHIPPING (price per round $0.48),8,479.5,1000,55, 223ABP-case,2024-08-31 19:46:33.062763,0.4795
15,840 Round Canister - 223 Rem 55 Grain FMJ-BT Ammo by PMC on AR15 Stripper Clips and Bandoleers in Ammo Can - 223AMBSKU: PMC223A-840ACAvailable Stock: 5 $435.96 Each FREE SHIPPING 2+ @ $427.56 Each (price per round $0.52),5,435.96,840,55, PMC223A-840AC,2024-08-31 19:46:33.062763,0.519
16,1680 Round Case - 223 Rem 55 Grain FMJ-BT Ammo by PMC on AR15 Stripper Clips and Bandoleers in Ammo Cans - 223AMB - 2 CansSKU: PMC223AMB - 2 CansAvailable Stock: 4 $855.12 Each FREE SHIPPING (price per round $0.51),4,855.12,1680,55, PMC223AMB - 2 Cans,2024-08-31 19:46:33.062763,0.509
17,840 Round Canister - 5.56mm 55 Grain FMJ-BT M193 Ammo by PMC on AR15 Stripper Clips and Bandoleers in Ammo Can - 556XMBSKU: 556XMB - CanAvailable Stock: 7 $435.96 Each FREE SHIPPING 2+ @ $427.56 Each (price per round $0.52),7,435.96,840,55, 556XMB - Can,2024-08-31 19:46:33.062763,0.519
18,1680 Round Case - 5.56mm 55 Grain FMJ-BT M193 Ammo by PMC on AR15 Stripper Clips and Bandoleers in Ammo Cans - 556XMB - 2 CansSKU: 556XMB - 2 CansAvailable Stock: 4 $855.12 Each FREE SHIPPING (price per round $0.51),4,855.12,1680,55, 556XMB - 2 Cans,2024-08-31 19:46:33.062763,0.509
19,"2000 Round Crate - 5.56x45mm 55 Grain FMJ M193 Ball Magtech Tactical Ammo - CBC-556A-2KSKU: CBC-556A-2KAvailable Stock: 14 $1,039.50 Each FREE SHIPPING (price per round $0.52)",14,1039.5,2000,55, CBC-556A-2K,2024-08-31 19:46:33.062763,0.51975
20,50 Round Box - 5.56mm 55 Grain FMJ M193 Ball Magtech Tactical Ammo - 556ASKU: MGT - 556A - boxAvailable Stock: 91 $27.95 Each 40+ @ $25.95 Each (price per round $0.56),91,27.95,50,55, MGT - 556A - box,2024-08-31 19:46:33.062763,0.5589999999999999
21,250 Round Can - 5.56x45mm 55 Grain FMJ M193 Ball Magtech Tactical Ammo - CBC-556A - Packed in Mini CanisterSKU: CBC-556A-250MACAvailable Stock: 5 $149.50 Each 2+ @ $144.50 Each (price per round $0.60),5,149.5,250,55, CBC-556A-250MAC,2024-08-31 19:46:33.062763,0.598
